data_entry,gpt_label,gold_label,gpt_confidence,contains_affirming_device,confidence_normalized
Earth is more sensitive to fossil-fuel emissions than what is commonly believed.,1,1,0.9,False,0.0004531881788381262
It would take decades of warming to melt permafrost buried beneath the active layer of soil that freezes and thaws with the seasons.,0,0,0.8,False,0.0004028339367450011
"The seas will rise by a few inches by 2100, but that prediction is as ridiculous as a 1910 prediction that the world would be covered by horse droppings by 2000.",0,0,0.9,True,0.0004531881788381262
The idea that carbon emissions could turn Earth into Venus is not just laughable.,1,0,0.1,False,5.0354242093125135e-05
Catholics in the United States are divided over global warming.,0,0,0.8,False,0.0004028339367450011
"Just to drive home to people what that means, it means that in 40 years from now we can’t be driving cars that are fueled with fossil fuels, with oil.",1,1,0.8,False,0.0004028339367450011
"If we are to fully exploit this new oil source, and continue to burn we conventional oil, gas and coal supplies, concentrations of carbon dioxide in the atmosphere eventually would reach levels higher than in the Pliocene era, more than 2.5 million years ago, when sea level is at least 50 feet higher than it is now.",1,1,0.9,False,0.0004531881788381262
Most scientists agree on whether global warming is happening.,1,0,0.8,True,0.0004028339367450011
This year tied with 2007 as having the second smallest ice extent ever recorded.,1,0,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,1.0,True,0.0005035424209312514
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
Not one of 928 papers on “global climate change” in a database of scientific journals questioned whether the event is human-induced or natural.,1,0,0.9,False,0.0004531881788381262
This summer is seeing record lows for Arctic ice.,1,0,0.8,True,0.0004028339367450011
What remains is an enhanced global ambition to curb climate change and safeguard against its effects.,1,1,0.95,False,0.00047836529988468877
"Around 20 percent of global greenhouse gas emissions are caused by deforestation from agricultural expansion and destructive logging practices, among other factors.",1,1,0.8,False,0.0004028339367450011
A broad swath of both Democrats and Republicans supports efforts to bolster clean energy and to limit carbon emissions from power plants.,1,0,0.8,False,0.0004028339367450011
Climate change is a likely threat to national security – though scientists can not yet predict particular climate effects of anticipated global warming with any degree of certainty.,1,1,0.8,False,0.0004028339367450011
Perhaps the most inconvenient fact is the lack of global warming for well over 10 years now.,0,0,0.9,False,0.0004531881788381262
The current commitments are insufficient to limit global warming to 2 degrees C.,1,1,0.9,False,0.0004531881788381262
No justification exists for continuing to base sea-level policy and coastal management regulation upon the outcomes of deterministic or semi-empirical sea-level modelling.,0,0,0.8,False,0.0004028339367450011
"The algae is yet another example of the many environmental crises plaguing Florida, along with sea levels [ that ] are already causing the streets of Miami Beach to flood at high tide.",1,1,0.9,True,0.0004531881788381262
Global warming is damaging tourism and people’s health.,1,1,0.9,False,0.0004531881788381262
That’s what we’re going to use to push other countries to join in global climate action.,0,1,0.8,False,0.0004028339367450011
Scientific analysis pointing to a human role in warming the climate through burning fossil fuels.,1,1,0.95,False,0.00047836529988468877
"We have about a ten-year window to make very, very deep cuts in our carbon fuel use.",1,1,0.9,False,0.0004531881788381262
"Global warning, and not El Niño, has caused the record highs.",1,1,0.9,False,0.0004531881788381262
"Global warming doesn’t worry me — at least not in a gut-twisting, obsessive way.",0,0,0.9,False,0.0004531881788381262
"The more educated a population is about climate change, the more sceptical it is likely to be about claims that global warming will have catastrophic effects.",0,0,0.8,False,0.0004028339367450011
Around 250 million people will be displaced globally by climate change by the year 2050.,1,1,0.9,False,0.0004531881788381262
One ninety-year-old local woman who has lived her entire life on the isthmus had never seen flooding there like the inundations of October 2011.,1,0,0.8,True,0.0004028339367450011
Global warming could wipe out more than half the earth’s species in the next few centuries.,1,1,0.95,False,0.00047836529988468877
"The world only had a few decades, if even, to keep global future warming below 2 degrees Celsius and prevent practically all coral reefs from dying, more substantial sea level rise, and other catastrophic impacts.",1,1,0.95,True,0.00047836529988468877
Multi-year ice has been staging a recovery since 2000.,0,0,0.8,False,0.0004028339367450011
Reservoirs may account for 1.3 percent of global methane emissions.,0,0,0.95,False,0.00047836529988468877
"Carbon dioxide emissions will remain on their current upward trajectory, leveling out only toward the end of the century.",0,0,0.8,False,0.0004028339367450011
"At high amounts of warming large fractions of the permafrost could melt, and some of the projections have that at from 60 to 90 percent of the permafrost melting.",1,0,0.8,False,0.0004028339367450011
"We see often that the so-called villains of the large scale, often oil companies, are operating both at the local level and at the global level.",0,0,0.9,True,0.0004531881788381262
"Addressing these challenges, and reducing our carbon footprint, is a moral imperative.",1,1,0.9,False,0.0004531881788381262
The adjustments are made to account for shifting patterns of climate-data collection (the same adjustments are among the targets of those challenging global warming evidence).,0,0,0.8,True,0.0004028339367450011
The study’s conclusion is renewing hope that we may yet be able to avoid global warming exceeding [ 3.6 ° F].,1,0,0.8,False,0.0004028339367450011
Like electricity should be more expensive if we want to burn fewer fossil fuels for power generation and do something to curb global warming.,1,1,0.9,False,0.0004531881788381262
Climate models have failed to accurately predict global temperatures.,0,0,0.8,False,0.0004028339367450011
There are a lot of Republican economists who would like us to put a price on carbon.,0,0,0.8,False,0.0004028339367450011
"Exxon, and perhaps the fossil fuel industry more generally, might help propel a vigorous new burst of research in ways to take back the CO2 added to the atmosphere by fossil fuel combustion at a scale that would matter to the climate system.",0,0,0.8,False,0.0004028339367450011
"For example, media reports of the summary yelled that global warming is going to cause more wars.",0,0,0.8,False,0.0004028339367450011
A majority of Americans feel that global climate change is either extremely or very important.,1,0,0.9,True,0.0004531881788381262
"Through the 1980s, Exxon researched the emerging science of man-made climate change by, among other things, modeling increases in global temperatures due to carbon dioxide emissions.",0,0,0.8,False,0.0004028339367450011
"Americans between the ages of 18 and 34 are, for the most part, split on the issue of global warming and, on some indicators, relatively disengaged when compared to older generations.",0,0,0.8,False,0.0004028339367450011
It is cold and dark in the Arctic so it will revert to its colder temperatures.,0,0,0.8,False,0.0004028339367450011
Carbon fees or taxes are a potentially effective strategy for reducing greenhouse-gas initiatives.,1,0,0.8,False,0.0004028339367450011
We now have 380 parts per million of carbon dioxide in the atmosphere.,0,0,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
"The researchers suspect that the glacial melting in the Everest region is due to global warming, but they have not yet established a firm connection between the mountains&apos; changes and climate change.",0,0,0.8,False,0.0004028339367450011
Global climate change will have important and extensive implications for US national security interests over the next 20 years.,1,1,0.9,True,0.0004531881788381262
Senator Murkowskiâs stance symbolizes a fundamental challenge of climate politics : how to bridge the gap between moderate Republicans from states reliant on fossil fuels on one side and Democrats and environmental activists on the other.,0,0,0.9,False,0.0004531881788381262
Vastly greater efforts would be needed to get long-term global warming within tolerable limits.,1,1,0.95,False,0.00047836529988468877
The rate at which they are diminishing is more or less parallel to the increase in the rate of global warming.,1,1,0.8,False,0.0004028339367450011
The scale of emission reductions necessary to prevent the most dangerous effects of global warming can only come as a result of national and international policies to cut carbon pollution.,1,1,0.95,False,0.00047836529988468877
Since then weâve watched the summer Arctic disappear and the ocean turn steadily acidic.,1,1,0.9,False,0.0004531881788381262
Several factors combine to determine sea-level rise in any one location.,0,0,0.9,False,0.0004531881788381262
Global warming is such an important issue they are giving up carbon for Lent.,1,1,0.9,True,0.0004531881788381262
Reducing carbon emissions is a win-win.,1,1,0.8,False,0.0004028339367450011
"For too long, a lot of the climate change and global warming arguments have been looking at melting ice and polar bears and not at the human suffering side of it.",1,0,0.8,False,0.0004028339367450011
Global warming could open new holes in Earth 's ozone layer at latitudes that until now have seemed immune to the ozone destruction that recurs over Antarctica and the Arctic.,1,1,0.8,True,0.0004028339367450011
"The increase in greenhouse gases from burning fossil fuels and from land-use changes ""is unrelenting, and that, in the end, is going to dominate most of the other things that are going on"" that contribute to the slowdown.",1,1,0.9,False,0.0004531881788381262
"The Keystone XL pipeline would not substantially worsen carbon pollution, leaving an opening for President Obama to approve the politically divisive project.",0,0,0.8,True,0.0004028339367450011
Terrestrial plants terrestrial plants can help absorb some carbon dioxide.,0,0,0.8,False,0.0004028339367450011
The typical American diet of something like 600 pounds of animal products a year is inconsistent with a progressive or even realistic view of slowing global warming.,1,0,0.9,False,0.0004531881788381262
"Methane pollution is an intense contributor to global climate change, and the White House methane strategy is a smart roadmap for taking on the biggest sources of emissions, including natural gas leaks from the oil and gas sector.",1,1,0.95,False,0.00047836529988468877
Global warming caused by human emissions has most likely intensified the drought in California by 15 to 20 percent.,1,1,0.9,False,0.0004531881788381262
Global warming exists.,0,1,0.1,False,5.0354242093125135e-05
"Overall, evidence for global warming's effect on the planet is most obvious in changes to natural systems.",1,1,0.9,True,0.0004531881788381262
"The earth is likely to undergo a ""mini ice age"" that may last about a decade.",0,1,0.8,False,0.0004028339367450011
"Human-created carbon emissions are steadily melting more ice, creating more dangerous sea level rise, stressing ecosystems around the globe and creating more ocean acidification, from oceans absorbing more C02, posing â a fundamental challenge to marine organisms and ecosystems.",1,1,0.95,False,0.00047836529988468877
"We could soon reach a point where global warming is irreversible, leading to a ""hothouse"" effect where parts of Earth are uninhabitable.",1,1,0.95,True,0.00047836529988468877
"Global warming may lead to less rainfall and more evaporation in the region, further reducing the supply of water.",1,1,0.8,False,0.0004028339367450011
"This gives cause for hope that once greenhouse-gas concentrations stabilize, the average temperatures in the Arctic would respond in ways that would keep the sea ice from declining further, although natural shifts in seasonal weather patterns would continue to play its role in varying sea-ice extent from one year to the next.",1,1,0.7,False,0.0003524796946518759
"According to the United Nations Intergovernmental Panel on Climate Change, the expected economic costs of unaddressed global warming over the next century are likely to be about 3 percent of world gross domestic product.",1,0,0.8,False,0.0004028339367450011
The hiatus in measured global warming could persist.,0,0,0.8,False,0.0004028339367450011
"Here, scientists are more measured in putting all the blame on global warming, in part because the impact of El NiÃ±o is tough to disentangle.",0,0,0.8,False,0.0004028339367450011
"While many scientists are wary of drawing firm links between any particular storm and climate change, a rising sea level adds to the destructiveness of storm surges, and a warming atmosphere holds more moisture, leading to more rain.",1,1,0.8,True,0.0004028339367450011
"The likely consequences would include killer storms stronger than any in modern times, the disintegration of large parts of the polar ice sheets and a rise of the sea sufficient to begin drowning the worldâs coastal cities before the end of this century.",1,1,0.95,True,0.00047836529988468877
"By 2100, sea levels may rise by as much as six feet, and furious storms will pound our coasts.",1,1,0.9,True,0.0004531881788381262
Higher carbon dioxide levels in the future might give crops a major boost.,0,0,0.8,True,0.0004028339367450011
Devastating allegations that even the tiny amount of global warming the grandees of Parisâve been able to document is based largely on falsified data and manipulated spreadsheets.,0,0,0.9,False,0.0004531881788381262
"The average American who switches from beef to pork would reduce the equivalent of 1,200 pounds of carbon dioxide a year, which is about nine days' worth of the nation's per capita greenhouse gas emissions.",1,0,0.8,False,0.0004028339367450011
"In the long run, we expect the sea levels on the west coast to catch up to global mean and even exceed the global mean.",1,0,0.8,False,0.0004028339367450011
"The Southern Hemisphere must be balancing the warming of the Northern Hemisphere by becoming colder (and thus, net global warming is zero).",0,0,0.9,False,0.0004531881788381262
"Christiana Figueres, executive secretary of the United Nations Framework Convention on Climate Change are putting the global climate and their shareholders at risk by failing to support the search for alternative methods of producing energy.",1,0,0.9,False,0.0004531881788381262
"Existing national pledges to restrict greenhouse gas emissions are insufficient to limit warming to 2 degrees Celsius (3.6 Fahrenheit) above pre-industrial times, a U.N. ceiling set in 2010 to limit heatwaves, floods, storms and rising seas.",1,1,0.9,False,0.0004531881788381262
Some legitimate uncertainty about the human contribution to global warming did exist within my specialty of paleoclimatology several decades ago.,0,0,0.8,False,0.0004028339367450011
Global warming could result in expensive increases in hurricane damage and other climate-related costs.,1,1,0.9,False,0.0004531881788381262
A carbon tax is politically toxic.,0,0,0.8,False,0.0004028339367450011
Favorable ratings of legislators who question a threat from global warming dropped once voters knew of their views.,1,0,0.9,False,0.0004531881788381262
Such tweaks will not be nearly enough to curb global warming.,1,1,0.9,False,0.0004531881788381262
The Trump administrationâs rejection of the Paris deal could lead other countries to disengage from global efforts to address climate change.,1,0,0.9,False,0.0004531881788381262
"But with a global failure to limit greenhouse gases, the risk is rising that climatic changes in coming decades could overwhelm such efforts to adapt.",1,1,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,1.0,False,0.0005035424209312514
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
"The pace is most consistent with the slowing of Atlantic currents along the coast, either from warming waters, melting ice, or some combination.",1,0,0.7,False,0.0003524796946518759
The spread between the carbon emissions from the worst and the best kinds of crude is large.,0,0,0.8,False,0.0004028339367450011
"Some people don't believe in global warming or whatever, but I certainly do.",1,1,0.9,False,0.0004531881788381262
"US power plants are the largest source of greenhouse gases in the country, responsible for 41 percent of the nationâs carbon dioxide pollution.",1,0,0.8,False,0.0004028339367450011
"While this past month is the hottest May on record globally, average temperatures in the United States are near normal, with high temperatures in the West countering unseasonably low temperatures in the East.",0,0,0.8,False,0.0004028339367450011
"Over the coming century, the impact of human-caused global warming will diminish the once-thick snowpack across the Sierra Nevada and other Western ranges.",1,1,0.9,False,0.0004531881788381262
Burning all fossil fuels might raise the average temperature of the planet by something like 20 degrees Fahrenheit.,1,0,0.9,False,0.0004531881788381262
The United States can fulfill its promise as part of the Paris climate agreement to ratchet down emissions that are warming the planet and contributing to heat waves and sea-level rise.,1,1,0.95,True,0.00047836529988468877
The rise in global average temperatures stopped in the late 1990s.,0,0,0.8,True,0.0004028339367450011
"Global warming is happening, and carbon emissions should be scaled back.",1,1,0.9,False,0.0004531881788381262
It simply takes longer than a century for large-scale melting to begin.,0,0,0.9,False,0.0004531881788381262
"To avoid a climate catastrophe, the world the world must leave a big chunk of its fossil fuels in the ground and spend heavily on more benign forms of energy.",1,1,0.95,False,0.00047836529988468877
"Plants and animals in mountain regions, on the other hand, appear to face a lower risk of being overtaken by global warming, because mountains exhibit large temperature swings with altitude.",0,0,0.8,False,0.0004028339367450011
Many climate scientists are much less sure about man-made global warming than they will admit in public.,0,0,0.8,True,0.0004028339367450011
Fossil fuels are the primary source of about 375 billion tonnes of carbon that has been released into the atmosphere since the industrial era began in 1750.,1,0,0.8,False,0.0004028339367450011
There are still large uncertainties in discerning global trends in observed droughts.,0,0,0.9,False,0.0004531881788381262
"Despite the worldwide recession, the urgency of reaching an international agreement on reducing carbon emissions cannot be overstated.",1,1,0.95,True,0.00047836529988468877
"The ice underwent an ""unprecedented"" loss of volume of 12.9 percent.",1,0,0.9,False,0.0004531881788381262
Global warming alone is projected to affect roughly 30 percent of the Earth in ways that would require species to migrate at rates higher than those inferred from the fossil record as they spread during the end of the last ice age.,1,1,0.9,False,0.0004531881788381262
"Policies, technologies, and incentives such as a global price on carbon are in place now, with the world in effect hitting the ground running today.",0,0,0.8,False,0.0004028339367450011
Half the glacial ice in the Alps has already melted.,1,0,0.9,False,0.0004531881788381262
There is nearly 300 to 400 times as much carbon biomass underground (most of it still undiscovered) as there is in all the humans on Earth.,0,0,0.9,True,0.0004531881788381262
"The results indicate a progressive cooling has affected the year-to-year climate of the sub-Antarctic since the 1990s and that the SIC [ sea ice concentration ] shows upward annual, spring, and summer trends.",0,0,0.8,True,0.0004028339367450011
"Although climate change is not his top concern, a candidate who questioned global warming would seem out of touch.",1,0,0.8,True,0.0004028339367450011
"The global average temperature in January-October set a new record in the nine-month period, while land temperatures are the fourth or fifth highest since record-keeping began in the 19th century.",1,0,0.8,False,0.0004028339367450011
Global warming is a Chinese hoax.,0,0,1.0,False,0.0005035424209312514
The US government has known for decades that carbon dioxide emissions are endangering the planet.,1,1,0.9,True,0.0004531881788381262
Ice cubes melting in a glass donât make the water overflowâ so melting glaciers wonât make sea levels rise.,0,0,0.9,False,0.0004531881788381262
Researchers are gaming the science to win public support for the idea that countries need to act to correct global warming.,0,0,0.9,False,0.0004531881788381262
Different data and averaging methods lead to slightly different global temperature estimates that can lead to small switches in the ranking of years.,0,0,0.95,False,0.00047836529988468877
There is not solid evidence of global warming.,0,0,0.9,True,0.0004531881788381262
"The number of floods and droughts has not increased because of climate change, and extensive research by geophysicist Dennis Hedke shows sea-level trends are not significantly different from what they are seven to nine decades ago.",0,0,0.9,True,0.0004531881788381262
The Trump administration will abandon the global climate change pact and make no effort to meet its voluntary target to curb planet-warming emissions.,0,0,0.8,False,0.0004028339367450011
"We measured thousands of samples of coal from mines across China, and found that the carbon content of the coal being burned in China is actually much lower than what has been assumed in previous estimates of emissions.",0,0,0.8,True,0.0004028339367450011
Submitting the USâs 26 to 28 percent emissions reduction goal early will spark global cooperation in December climate negotiations in Paris.,0,0,0.8,False,0.0004028339367450011
"As the Arctic gets warmer and warmer, the severe weather picks up.",1,1,0.9,False,0.0004531881788381262
Some experts do see some potential for a legislative path to cut United States carbon pollution.,0,0,0.8,True,0.0004028339367450011
There is little doubt that climate change is causing ice shelves to disappear in some parts of Antarctica at the moment.,1,1,0.9,False,0.0004531881788381262
"The fraction of CO2 emissions from human activity appears to have declined by about 5 percent between 1959 and 2008, essentially as the sinks themselves respond to global warming.",0,0,0.8,False,0.0004028339367450011
Obama will work with environmentalists to curb the detrimental effects of heat-trapping carbon emissions.,1,0,0.9,False,0.0004531881788381262
"In the energy sector, responsible for two-thirds of the greenhouse-gas emissions globally, major emitters are making progress.",0,0,0.8,True,0.0004028339367450011
"Climate change is affecting weather all across the planet and when it comes to extreme weather, the strongest links are to coastal flooding [ and ] heat waves.",1,1,0.9,True,0.0004531881788381262
"As an outspoken scientist who warns that the Earth already has a dangerous level of carbon dioxide in the atmosphere, Hansen naturally has his critics.",0,0,0.2,False,0.00010070848418625027
Extracting energy from wind power on a huge scale can cause its own global climate consequences.,0,0,0.8,False,0.0004028339367450011
"In light of Shellâs announcement, the amount of acreage already under lease and current market conditions, it does not make sense to prepare for lease sales in the Arctic in the next year and a half.",0,0,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
A portion of every dollar raised by a carbon tax in A Green New Deal would be invested in two new community colleges and high-speed broadband in rural areas of every state.,0,0,0.9,False,0.0004531881788381262
Carbon offsets do more harm than help for native peoples.,0,0,0.8,False,0.0004028339367450011
"If nothing is done to reduce emissions, global warming will be a very or somewhat serious problem in the future.",1,1,0.9,False,0.0004531881788381262
"Reining in carbon emissions is both futile and unnecessary, and that money is better spent adapting to what he says will be moderately higher temperatures.",0,0,0.9,False,0.0004531881788381262
"Science doesn't know how bad the greenhouse effect is ""and that global warming is"" enmeshed in scientific uncertainty.",0,0,0.8,True,0.0004028339367450011
Thereâs no safe way to pursue oil exploration in the frozen wastes of the Arctic Ocean.,1,0,0.9,False,0.0004531881788381262
"Greenhouse-gas emissions are causing global warming, and the rising temperatures are leading to the disappearance of Arctic Ocean ice, which is crucial to the health of polar bear populations.",1,1,0.95,True,0.00047836529988468877
"The great ice sheets are sensitive to small changes in the earthâs average temperature, caused by wobbles in its orbit around the sun.",0,0,0.8,False,0.0004028339367450011
Extreme storms will be much more frequent as a result of global warming.,1,1,0.9,False,0.0004531881788381262
"To be sure, the American greens have greater ambitions than just taxing carbon â like Macron.",0,0,0.9,False,0.0004531881788381262
"And contrary to the claims of many greens, when nuclear plants nuclear plants shut down, they are being replaced by fossil fuels, not renewables.",0,0,0.8,True,0.0004028339367450011
The Trump budget would eliminate $250 million for NOAAâs coastal research programs that prepare communities for rising seas and worsening storms.,1,0,0.9,False,0.0004531881788381262
"Worldwide levels of the chief greenhouse gas that causes global warming have hit a milestone, reaching an amount never before encountered by humans.",1,1,0.95,False,0.00047836529988468877
"As the biggest emitter, China has to be on board for any global climate agreement to work.",0,0,0.8,True,0.0004028339367450011
The difference in ocean-surface temperatures from the Medieval Warm Period to the Little Ice Age is about 0.72 degrees F (0.4 degrees C) over 900 years.,0,0,0.95,False,0.00047836529988468877
"Dust, ozone and carbon can accumulate in valleys and basins in California and other Western states.",0,0,0.95,False,0.00047836529988468877
Melting is not uniform.,0,0,0.9,False,0.0004531881788381262
"A changing climate means that weather-related disasters like droughts, wildfires, storms, floods are potentially going to be costlier and theyâre going to be harsher.",1,1,0.9,False,0.0004531881788381262
A comprehensive and long-range plan to tackle global warming has yet to be passed.,0,0,0.2,False,0.00010070848418625027
Antarctica alone will make sea levels fall by between 2 and 14 cms this century because more snowfall will extract water from the sea.,0,1,0.8,False,0.0004028339367450011
"Every gas station on it, every car should have a warning label on it, every product that has fossil fuels should have a warning label on it.",1,1,0.8,False,0.0004028339367450011
Global emissions of carbon dioxide are slowing somewhat from the rapid pace of the last decade.,0,0,0.8,False,0.0004028339367450011
"When the media the media speak of unusually hot weather as a sign of global warming, the media never seem to look for places where it is unusually cold to show natureâs balance.",0,0,0.8,True,0.0004028339367450011
The trend will likely continue because of global warming.,1,1,0.8,False,0.0004028339367450011
"The threat of future regulations, geopolitical instability, and overestimated reserves make fossil fuels financially risky.",1,0,0.8,False,0.0004028339367450011
Natural climate swings are playing a greater role in the loss of ice from West Antarctica than global warming.,0,0,0.7,False,0.0003524796946518759
"Scientists tease out relationships between Antarctic sea ice and natural climate variations, such as swings between El NiÃ±o and La NiÃ±a in the tropical Pacific.",0,0,0.95,False,0.00047836529988468877
The overall increase in fire in northern regions would not be happening without global warming.,1,1,0.9,False,0.0004531881788381262
China to continue to expand its energy infrastructure and increase emissions through 2030 while American taxpayers and businesses foot the bill of his extremist global warming agenda.,0,0,0.9,False,0.0004531881788381262
"Action by the United States alone will not slow global warming significantly unless other large economies commit to carbon cuts, as well.",0,0,0.8,True,0.0004028339367450011
"Global warming is not supported by data, despite scientific consensus to the contrary.",0,0,0.9,False,0.0004531881788381262
"Burning all the worldâs deposits of coal, oil and natural gas would raise the temperature enough to melt the entire ice sheet covering Antarctica, driving the level of the sea up by more than 160 feet.",1,1,0.95,False,0.00047836529988468877
Parks help cities become more resilient and sustainable as communities and governments try to lighten their carbon footprints and prepare for climate change.,1,1,0.9,False,0.0004531881788381262
People around the world are going to be greatly encouraged by the fact that 54 members of the United States Senate said they want to support a response to global warming â a real mandatory response.,1,1,0.9,False,0.0004531881788381262
People would never accept carbon rationing.,0,0,0.8,False,0.0004028339367450011
The most expensive option for California is inaction in fighting global warming.,1,1,0.95,False,0.00047836529988468877
Reducing food waste from 20 to 50 percent globally could save $120 billion to $300 billion a year by 2030.,0,0,0.95,False,0.00047836529988468877
The global fight against climate change is a threat to the American economy.,0,0,0.8,False,0.0004028339367450011
It will be important to include this in our efforts to estimate whether the Antarctic ice sheet might become unstable and further increase sea level rise.,1,0,0.8,True,0.0004028339367450011
"With respect to climate change, it has yet to be determined precisely what the role of human activity is, and in particular, how sensitive the climate is to increased atmospheric carbon dioxide.",0,0,0.8,False,0.0004028339367450011
"Ice at both ends of the Earth is melting far faster, and oceans are warming far faster, than previously thought, suggesting that scientific estimates of a warming planet have been too conservative.",1,1,0.95,False,0.00047836529988468877
It is nonetheless the case that once freed of the burden of having to earn a living or retain their tenure in an academe in thrall to the man-made global warming narrative.,0,0,0.8,False,0.0004028339367450011
"Mr. Pruitt is preparing to convene a âred teamâ of researchers to challenge the notion, broadly accepted among climate scientists, that carbon dioxide and other emissions from fossil fuels are the primary drivers of climate change.",0,0,0.8,False,0.0004028339367450011
"According to a NASA study in 2015, the land ice is actually growing in Antarctica.",0,0,0.8,False,0.0004028339367450011
"The United States reduce carbon dioxide emissions to the lowest level since the mid-1990s, even as emissions rise globally.",0,0,0.8,False,0.0004028339367450011
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,0.95,True,0.00047836529988468877
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
Europe become a global leader in reducing greenhouse gases.,0,0,0.3,False,0.00015106272627937538
It is premature to conclude that human activities â and particularly greenhouse gas emissions that cause global warming â have already had a detectable impact on Atlantic hurricane or global tropical cyclone activity.,0,0,0.8,True,0.0004028339367450011
"The Obama administration new plan to cut carbon pollution from power plants will not just fight climate change, but will also quickly improve public health, preventing up to 100,000 asthma attacks and 2,100 heart attacks in the first year the rules take effect.",1,1,0.9,True,0.0004531881788381262
We are melting down the future.,1,1,0.9,False,0.0004531881788381262
"Winter precipitation to fall as rain rather than snow, meaning less melting snowpack to help parched states through the hotter summers.",1,1,0.9,False,0.0004531881788381262
"The countryâs climate scientists and politicians have come to agree that by 2050, rising sea levels will inundate some 17 percent of the land and displace about 18 million people.",1,1,0.9,True,0.0004531881788381262
"To reduce carbon emissions, youâll accomplish a lot more by sorting paper and aluminum cans than by worrying about yogurt containers and half-eaten slices of pizza.",1,0,0.7,False,0.0003524796946518759
Changes in rain and snowfall patterns and melting glaciers are reducing water availability and quality in many regions.,1,1,0.9,True,0.0004531881788381262
A third round of global bleaching is ravaging the worldâs coral reefs.,1,1,0.9,False,0.0004531881788381262
"By burning fossil fuels at a prodigious pace and pouring heat-trapping gases into the atmosphere, humanity is about to provoke an abrupt climate shift.",1,1,0.95,False,0.00047836529988468877
"Throughout her career, the global lack of action to slow climate change had become an increasingly alarming issue.",1,1,0.95,False,0.00047836529988468877
"The surface temperatures of the Mediterranean Sea cooled rapidly during this time, severely reducing precipitation over the coasts.",0,0,0.9,False,0.0004531881788381262
The scientists are wrong when they say global warming is real.,0,0,0.95,False,0.00047836529988468877
U.s. carbon dioxide emissions dropped dramatically during Trumpâs first year in office.,0,0,0.8,False,0.0004028339367450011
"Science at this point cannot make the link between the specific greenhouse-gas emissions from, say, Kansas, and link it to the effect on a subset of polar bears or an individual polar bear in the Arctic region.",0,0,0.8,False,0.0004028339367450011
"Continued global warming poses a risk of rapid, drastic changes in some human and natural systems.",1,1,0.95,False,0.00047836529988468877
"Prosecutors may decide to investigate companies that chose to fund or join organizations that questioned climate science or policies designed to address the problem, such as the Global Climate Coalition and the American Legislative Exchange Council, to see if discrepancies exist between the companiesâ public and private statements.",1,0,0.8,True,0.0004028339367450011
The U.S. going back to the stone age will not do anything to stop global warming.,0,0,0.8,True,0.0004028339367450011
There is not one science or environment correspondent attached to any mainstream media publication prepared to do their due diligence on global warming scare stories.,0,0,0.8,False,0.0004028339367450011
"When liberals talk about the dire threat of global warming, liberalsâre actually seizing opportunistically on the issue.",0,0,0.9,False,0.0004531881788381262
"If we create the right environment for innovation, we can accelerate the pace of progress, develop and deploy new solutions, and eventually provide everyone with reliable, affordable energy that is carbon free.",0,0,0.8,False,0.0004028339367450011
"The United States of America has disproportionately contributed to the climate and ecological crises and to preventing a transition away from fossil fuels, and Americans thus bear an extraordinary responsibility to solve the crises.",1,1,0.95,False,0.00047836529988468877
