Index,gold_label,gpt_label,Confidence,confidence_normalized
2742,white_grievance,white grievance,0.85,0.0001700496544991
2743,incitement,incitement,0.75,0.0001500438127933
2744,white_grievance,incitement,0.85,0.0001700496544991
2745,white_grievance,threatening,0.85,0.0001700496544991
2746,white_grievance,stereotypical,0.75,0.0001500438127933
2747,white_grievance,incitement,0.85,0.0001700496544991
2748,white_grievance,stereotypical,0.75,0.0001500438127933
2749,irony,stereotypical,0.75,0.0001500438127933
2750,white_grievance,stereotypical,0.75,0.0001500438127933
2751,white_grievance,stereotypical,0.75,0.0001500438127933
2752,inferiority,stereotypical,0.75,0.0001500438127933
2753,white_grievance,stereotypical,0.75,0.0001500438127933
2754,stereotypical,stereotypical,0.75,0.0001500438127933
2755,white_grievance,stereotypical,0.75,0.0001500438127933
2756,irony,inferiority,0.85,0.0001700496544991
2757,irony,stereotypical,0.75,0.0001500438127933
2758,white_grievance,stereotypical,0.75,0.0001500438127933
2759,incitement,incitement,0.85,0.0001700496544991
2760,incitement,stereotypical,0.75,0.0001500438127933
2761,incitement,stereotypical,0.75,0.0001500438127933
2762,white_grievance,inferiority,0.85,0.0001700496544991
2763,white_grievance,threatening,0.85,0.0001700496544991
2764,stereotypical,stereotypical,0.75,0.0001500438127933
2765,incitement,stereotypical,0.75,0.0001500438127933
2766,stereotypical,stereotypical,0.75,0.0001500438127933
2767,white_grievance,stereotypical,0.75,0.0001500438127933
2768,white_grievance,threatening,0.85,0.0001700496544991
2769,incitement,stereotypical,0.75,0.0001500438127933
2770,incitement,stereotypical,0.75,0.0001500438127933
2771,incitement,stereotypical,0.75,0.0001500438127933
2772,white_grievance,stereotypical,0.75,0.0001500438127933
2773,white_grievance,stereotypical,0.75,0.0001500438127933
2774,incitement,stereotypical,0.75,0.0001500438127933
2775,white_grievance,stereotypical,0.75,0.0001500438127933
2776,incitement,incitement,0.85,0.0001700496544991
2777,white_grievance,stereotypical,0.75,0.0001500438127933
2778,white_grievance,white grievance,0.85,0.0001700496544991
2779,white_grievance,white grievance,0.85,0.0001700496544991
2780,white_grievance,white grievance,0.85,0.0001700496544991
2781,stereotypical,stereotypical,0.75,0.0001500438127933
2782,incitement,stereotypical,0.75,0.0001500438127933
2783,stereotypical,stereotypical,0.75,0.0001500438127933
2784,incitement,incitement,0.75,0.0001500438127933
2785,incitement,incitement,0.85,0.0001700496544991
2786,stereotypical,inferiority,0.85,0.0001700496544991
2787,white_grievance,stereotypical,0.75,0.0001500438127933
2788,white_grievance,stereotypical,0.75,0.0001500438127933
2789,stereotypical,stereotypical,0.75,0.0001500438127933
2790,incitement,white grievance,0.85,0.0001700496544991
2791,incitement,incitement,0.85,0.0001700496544991
2792,incitement,stereotypical,0.75,0.0001500438127933
2793,incitement,stereotypical,0.75,0.0001500438127933
2794,stereotypical,stereotypical,0.75,0.0001500438127933
2795,white_grievance,white grievance,0.85,0.0001700496544991
2796,incitement,stereotypical,0.75,0.0001500438127933
2797,stereotypical,white grievance,0.85,0.0001700496544991
2798,stereotypical,stereotypical,0.75,0.0001500438127933
2799,white_grievance,stereotypical,0.75,0.0001500438127933
2800,stereotypical,stereotypical,0.75,0.0001500438127933
2801,incitement,stereotypical,0.75,0.0001500438127933
2802,white_grievance,stereotypical,0.75,0.0001500438127933
2803,incitement,stereotypical,0.75,0.0001500438127933
2804,stereotypical,stereotypical,0.75,0.0001500438127933
2805,stereotypical,stereotypical,0.75,0.0001500438127933
2806,incitement,incitement,0.85,0.0001700496544991
2807,incitement,white grievance,0.85,0.0001700496544991
2808,incitement,white grievance,0.85,0.0001700496544991
2809,stereotypical,threatening,0.85,0.0001700496544991
2810,incitement,incitement,0.85,0.0001700496544991
2811,incitement,stereotypical,0.75,0.0001500438127933
2812,white_grievance,stereotypical,0.75,0.0001500438127933
2813,incitement,stereotypical,0.75,0.0001500438127933
2814,irony,stereotypical,0.75,0.0001500438127933
2815,stereotypical,stereotypical,0.75,0.0001500438127933
2816,stereotypical,stereotypical,0.75,0.0001500438127933
2817,white_grievance,threatening,0.85,0.0001700496544991
2818,incitement,stereotypical,0.75,0.0001500438127933
2819,stereotypical,incitement,0.85,0.0001700496544991
2820,incitement,incitement,0.85,0.0001700496544991
2821,incitement,threatening,0.85,0.0001700496544991
2822,incitement,stereotypical,0.75,0.0001500438127933
2823,incitement,incitement,0.85,0.0001700496544991
2824,incitement,incitement,0.85,0.0001700496544991
2825,incitement,incitement,0.85,0.0001700496544991
2826,white_grievance,stereotypical,0.75,0.0001500438127933
2827,incitement,white grievance,0.85,0.0001700496544991
2828,white_grievance,stereotypical,0.75,0.0001500438127933
2829,inferiority,stereotypical,0.75,0.0001500438127933
2830,stereotypical,stereotypical,0.75,0.0001500438127933
2831,white_grievance,stereotypical,0.75,0.0001500438127933
2832,white_grievance,incitement,0.85,0.0001700496544991
2833,white_grievance,stereotypical,0.75,0.0001500438127933
2834,incitement,incitement,0.85,0.0001700496544991
2835,incitement,inferiority,0.85,0.0001700496544991
2836,stereotypical,stereotypical,0.75,0.0001500438127933
2837,white_grievance,stereotypical,0.75,0.0001500438127933
2838,white_grievance,incitement,0.75,0.0001500438127933
2839,incitement,incitement,0.85,0.0001700496544991
2840,incitement,stereotypical,0.75,0.0001500438127933
2841,incitement,stereotypical,0.75,0.0001500438127933
2842,white_grievance,incitement,0.85,0.0001700496544991
2843,stereotypical,threatening,0.85,0.0001700496544991
2844,white_grievance,white grievance,0.85,0.0001700496544991
2845,incitement,stereotypical,0.75,0.0001500438127933
2846,incitement,stereotypical,0.75,0.0001500438127933
2847,incitement,white grievance,0.85,0.0001700496544991
2848,white_grievance,stereotypical,0.75,0.0001500438127933
2849,incitement,incitement,0.85,0.0001700496544991
2850,incitement,stereotypical,0.75,0.0001500438127933
2851,white_grievance,stereotypical,0.75,0.0001500438127933
2852,white_grievance,stereotypical,0.75,0.0001500438127933
2853,incitement,incitement,0.85,0.0001700496544991
2854,incitement,inferiority,0.85,0.0001700496544991
2855,stereotypical,stereotypical,0.75,0.0001500438127933
2856,stereotypical,stereotypical,0.75,0.0001500438127933
2857,stereotypical,threatening,0.85,0.0001700496544991
2858,white_grievance,stereotypical,0.75,0.0001500438127933
2859,incitement,white grievance,0.85,0.0001700496544991
2860,irony,stereotypical,0.75,0.0001500438127933
2861,stereotypical,threatening,0.85,0.0001700496544991
2862,incitement,incitement,0.85,0.0001700496544991
2863,white_grievance,inferiority,0.85,0.0001700496544991
2864,incitement,incitement,0.85,0.0001700496544991
2865,incitement,incitement,0.85,0.0001700496544991
2866,stereotypical,incitement,0.85,0.0001700496544991
2867,incitement,stereotypical,0.75,0.0001500438127933
2868,incitement,incitement,0.85,0.0001700496544991
2869,white_grievance,white grievance,0.85,0.0001700496544991
2870,white_grievance,stereotypical,0.75,0.0001500438127933
2871,incitement,white grievance,0.85,0.0001700496544991
2872,incitement,white grievance,0.85,0.0001700496544991
2873,white_grievance,stereotypical,0.75,0.0001500438127933
2874,threatening,stereotypical,0.75,0.0001500438127933
2875,stereotypical,stereotypical,0.75,0.0001500438127933
2876,white_grievance,stereotypical,0.75,0.0001500438127933
2877,incitement,stereotypical,0.75,0.0001500438127933
2878,stereotypical,inferiority,0.85,0.0001700496544991
2879,incitement,stereotypical,0.75,0.0001500438127933
2880,white_grievance,stereotypical,0.75,0.0001500438127933
2881,incitement,stereotypical,0.75,0.0001500438127933
2882,stereotypical,stereotypical,0.75,0.0001500438127933
2883,white_grievance,stereotypical,0.75,0.0001500438127933
2884,stereotypical,stereotypical,0.75,0.0001500438127933
2885,white_grievance,stereotypical,0.75,0.0001500438127933
2886,stereotypical,stereotypical,0.75,0.0001500438127933
2887,stereotypical,stereotypical,0.75,0.0001500438127933
2888,white_grievance,stereotypical,0.75,0.0001500438127933
2889,stereotypical,stereotypical,0.75,0.0001500438127933
2890,inferiority,stereotypical,0.75,0.0001500438127933
2891,white_grievance,inferiority,0.85,0.0001700496544991
2892,stereotypical,stereotypical,0.75,0.0001500438127933
2893,white_grievance,stereotypical,0.75,0.0001500438127933
2894,incitement,stereotypical,0.75,0.0001500438127933
2895,incitement,inferiority,0.85,0.0001700496544991
2896,threatening,incitement,0.85,0.0001700496544991
2897,incitement,stereotypical,0.75,0.0001500438127933
2898,white_grievance,stereotypical,0.75,0.0001500438127933
2899,white_grievance,white grievance,0.85,0.0001700496544991
2900,stereotypical,incitement,0.85,0.0001700496544991
2901,stereotypical,stereotypical,0.75,0.0001500438127933
2902,inferiority,stereotypical,0.75,0.0001500438127933
2903,inferiority,stereotypical,0.75,0.0001500438127933
2904,irony,stereotypical,0.75,0.0001500438127933
2905,stereotypical,stereotypical,0.75,0.0001500438127933
2906,incitement,incitement,0.85,0.0001700496544991
2907,white_grievance,incitement,0.85,0.0001700496544991
2908,stereotypical,stereotypical,0.75,0.0001500438127933
2909,irony,stereotypical,0.75,0.0001500438127933
2910,incitement,incitement,0.85,0.0001700496544991
2911,incitement,stereotypical,0.75,0.0001500438127933
2912,stereotypical,stereotypical,0.75,0.0001500438127933
2913,incitement,stereotypical,0.75,0.0001500438127933
2914,incitement,stereotypical,0.75,0.0001500438127933
2915,incitement,incitement,0.85,0.0001700496544991
2916,incitement,stereotypical,0.75,0.0001500438127933
2917,stereotypical,incitement,0.85,0.0001700496544991
2918,incitement,incitement,0.85,0.0001700496544991
2919,other,stereotypical,0.75,0.0001500438127933
2920,incitement,stereotypical,0.75,0.0001500438127933
2921,incitement,inferiority,0.85,0.0001700496544991
2922,incitement,incitement,0.85,0.0001700496544991
2923,incitement,stereotypical,0.75,0.0001500438127933
2924,incitement,threatening,0.85,0.0001700496544991
2925,incitement,incitement,0.85,0.0001700496544991
2926,white_grievance,stereotypical,0.75,0.0001500438127933
2927,incitement,white grievance,0.85,0.0001700496544991
2928,incitement,inferiority,0.85,0.0001700496544991
2929,stereotypical,incitement,0.85,0.0001700496544991
2930,white_grievance,stereotypical,0.75,0.0001500438127933
2931,incitement,stereotypical,0.75,0.0001500438127933
2932,white_grievance,stereotypical,0.75,0.0001500438127933
2933,white_grievance,stereotypical,0.75,0.0001500438127933
2934,stereotypical,stereotypical,0.75,0.0001500438127933
2935,stereotypical,stereotypical,0.75,0.0001500438127933
2936,white_grievance,inferiority,0.85,0.0001700496544991
2937,incitement,stereotypical,0.75,0.0001500438127933
2938,incitement,stereotypical,0.75,0.0001500438127933
2939,stereotypical,stereotypical,0.75,0.0001500438127933
2940,incitement,stereotypical,0.75,0.0001500438127933
2941,incitement,white grievance,0.85,0.0001700496544991
2942,incitement,stereotypical,0.75,0.0001500438127933
2943,incitement,stereotypical,0.75,0.0001500438127933
2944,white_grievance,incitement,0.85,0.0001700496544991
2945,incitement,threatening,0.85,0.0001700496544991
2946,stereotypical,stereotypical,0.75,0.0001500438127933
2947,white_grievance,threatening,0.85,0.0001700496544991
2948,incitement,stereotypical,0.75,0.0001500438127933
2949,stereotypical,stereotypical,0.75,0.0001500438127933
2950,stereotypical,threatening,0.85,0.0001700496544991
2951,stereotypical,inferiority,0.85,0.0001700496544991
2952,incitement,incitement,0.85,0.0001700496544991
2953,inferiority,stereotypical,0.75,0.0001500438127933
2954,incitement,incitement,0.85,0.0001700496544991
2955,incitement,stereotypical,0.75,0.0001500438127933
2956,threatening,threatening,0.75,0.0001500438127933
2957,incitement,stereotypical,0.75,0.0001500438127933
2958,incitement,stereotypical,0.75,0.0001500438127933
2959,incitement,stereotypical,0.75,0.0001500438127933
2960,incitement,stereotypical,0.75,0.0001500438127933
2961,inferiority,stereotypical,0.75,0.0001500438127933
2962,incitement,incitement,0.75,0.0001500438127933
2963,incitement,white grievance,0.85,0.0001700496544991
2964,incitement,stereotypical,0.75,0.0001500438127933
2965,white_grievance,stereotypical,0.75,0.0001500438127933
2966,incitement,incitement,0.85,0.0001700496544991
2967,incitement,white grievance,0.85,0.0001700496544991
2968,incitement,stereotypical,0.75,0.0001500438127933
2969,incitement,stereotypical,0.75,0.0001500438127933
2970,incitement,incitement,0.85,0.0001700496544991
2971,incitement,incitement,0.85,0.0001700496544991
2972,incitement,incitement,0.85,0.0001700496544991
2973,incitement,stereotypical,0.75,0.0001500438127933
2974,inferiority,stereotypical,0.75,0.0001500438127933
2975,stereotypical,stereotypical,0.75,0.0001500438127933
2976,incitement,stereotypical,0.75,0.0001500438127933
2977,incitement,white grievance,0.85,0.0001700496544991
2978,incitement,incitement,0.85,0.0001700496544991
2979,incitement,stereotypical,0.75,0.0001500438127933
2980,white_grievance,white grievance,0.85,0.0001700496544991
2981,incitement,inferiority,0.85,0.0001700496544991
2982,white_grievance,stereotypical,0.75,0.0001500438127933
2983,incitement,white grievance,0.85,0.0001700496544991
2984,stereotypical,stereotypical,0.75,0.0001500438127933
2985,white_grievance,stereotypical,0.75,0.0001500438127933
2986,white_grievance,stereotypical,0.75,0.0001500438127933
2987,incitement,stereotypical,0.75,0.0001500438127933
2988,incitement,white grievance,0.85,0.0001700496544991
2989,white_grievance,stereotypical,0.75,0.0001500438127933
2990,other,stereotypical,0.75,0.0001500438127933
2991,incitement,stereotypical,0.75,0.0001500438127933
2992,white_grievance,stereotypical,0.75,0.0001500438127933
2993,stereotypical,stereotypical,0.75,0.0001500438127933
2994,stereotypical,stereotypical,0.75,0.0001500438127933
2995,incitement,stereotypical,0.75,0.0001500438127933
2996,stereotypical,stereotypical,0.75,0.0001500438127933
2997,inferiority,stereotypical,0.75,0.0001500438127933
2998,stereotypical,stereotypical,0.75,0.0001500438127933
2999,incitement,incitement,0.85,0.0001700496544991
3000,stereotypical,stereotypical,0.75,0.0001500438127933
3001,stereotypical,stereotypical,0.75,0.0001500438127933
3002,white_grievance,stereotypical,0.75,0.0001500438127933
3003,white_grievance,inferiority,0.85,0.0001700496544991
3004,stereotypical,stereotypical,0.75,0.0001500438127933
3005,stereotypical,inferiority,0.85,0.0001700496544991
3006,incitement,stereotypical,0.75,0.0001500438127933
3007,stereotypical,stereotypical,0.75,0.0001500438127933
3008,stereotypical,stereotypical,0.75,0.0001500438127933
3009,white_grievance,white grievance,0.85,0.0001700496544991
3010,stereotypical,stereotypical,0.75,0.0001500438127933
3011,white_grievance,white grievance,0.85,0.0001700496544991
3012,incitement,inferiority,0.85,0.0001700496544991
3013,stereotypical,inferiority,0.85,0.0001700496544991
3014,incitement,stereotypical,0.75,0.0001500438127933
3015,white_grievance,stereotypical,0.75,0.0001500438127933
3016,stereotypical,inferiority,0.85,0.0001700496544991
3017,stereotypical,stereotypical,0.75,0.0001500438127933
3018,inferiority,stereotypical,0.75,0.0001500438127933
3019,white_grievance,stereotypical,0.75,0.0001500438127933
3020,stereotypical,incitement,0.85,0.0001700496544991
3021,stereotypical,stereotypical,0.75,0.0001500438127933
3022,incitement,incitement,0.85,0.0001700496544991
3023,stereotypical,stereotypical,0.75,0.0001500438127933
3024,stereotypical,stereotypical,0.75,0.0001500438127933
3025,stereotypical,stereotypical,0.75,0.0001500438127933
3026,stereotypical,inferiority,0.85,0.0001700496544991
3027,stereotypical,threatening,0.85,0.0001700496544991
3028,incitement,stereotypical,0.75,0.0001500438127933
3029,incitement,white grievance,0.85,0.0001700496544991
3030,white_grievance,stereotypical,0.75,0.0001500438127933
3031,stereotypical,incitement,0.85,0.0001700496544991
3032,incitement,incitement,0.85,0.0001700496544991
3033,stereotypical,stereotypical,0.75,0.0001500438127933
3034,white_grievance,white grievance,0.85,0.0001700496544991
3035,white_grievance,stereotypical,0.75,0.0001500438127933
3036,threatening,stereotypical,0.75,0.0001500438127933
3037,incitement,white grievance,0.85,0.0001700496544991
3038,white_grievance,stereotypical,0.75,0.0001500438127933
3039,threatening,stereotypical,0.75,0.0001500438127933
3040,inferiority,stereotypical,0.75,0.0001500438127933
3041,white_grievance,stereotypical,0.75,0.0001500438127933
3042,stereotypical,stereotypical,0.75,0.0001500438127933
3043,stereotypical,threatening,0.85,0.0001700496544991
3044,stereotypical,threatening,0.85,0.0001700496544991
3045,incitement,threatening,0.85,0.0001700496544991
3046,white_grievance,stereotypical,0.75,0.0001500438127933
3047,incitement,inferiority,0.85,0.0001700496544991
3048,incitement,incitement,0.85,0.0001700496544991
3049,incitement,white grievance,0.85,0.0001700496544991
3050,incitement,stereotypical,0.75,0.0001500438127933
3051,white_grievance,stereotypical,0.75,0.0001500438127933
3052,threatening,inferiority,0.85,0.0001700496544991
3053,white_grievance,stereotypical,0.75,0.0001500438127933
3054,stereotypical,stereotypical,0.75,0.0001500438127933
3055,inferiority,stereotypical,0.75,0.0001500438127933
3056,white_grievance,white grievance,0.85,0.0001700496544991
3057,white_grievance,stereotypical,0.75,0.0001500438127933
3058,stereotypical,threatening,0.85,0.0001700496544991
3059,stereotypical,stereotypical,0.75,0.0001500438127933
3060,incitement,stereotypical,0.75,0.0001500438127933
3061,irony,stereotypical,0.75,0.0001500438127933
3062,white_grievance,stereotypical,0.75,0.0001500438127933
3063,stereotypical,stereotypical,0.75,0.0001500438127933
3064,stereotypical,incitement,0.85,0.0001700496544991
3065,threatening,threatening,0.85,0.0001700496544991
3066,incitement,stereotypical,0.75,0.0001500438127933
3067,incitement,stereotypical,0.75,0.0001500438127933
3068,white_grievance,incitement,0.85,0.0001700496544991
3069,stereotypical,stereotypical,0.75,0.0001500438127933
3070,white_grievance,stereotypical,0.75,0.0001500438127933
3071,inferiority,stereotypical,0.75,0.0001500438127933
3072,incitement,inferiority,0.85,0.0001700496544991
3073,stereotypical,incitement,0.85,0.0001700496544991
3074,white_grievance,stereotypical,0.75,0.0001500438127933
3075,incitement,stereotypical,0.75,0.0001500438127933
3076,stereotypical,stereotypical,0.75,0.0001500438127933
3077,incitement,stereotypical,0.75,0.0001500438127933
3078,incitement,stereotypical,0.75,0.0001500438127933
3079,incitement,stereotypical,0.75,0.0001500438127933
3080,incitement,incitement,0.85,0.0001700496544991
3081,stereotypical,stereotypical,0.75,0.0001500438127933
3082,incitement,stereotypical,0.75,0.0001500438127933
3083,threatening,threatening,0.85,0.0001700496544991
3084,incitement,stereotypical,0.75,0.0001500438127933
3085,incitement,stereotypical,0.75,0.0001500438127933
3086,incitement,white grievance,0.85,0.0001700496544991
3087,incitement,stereotypical,0.75,0.0001500438127933
3088,white_grievance,white grievance,0.85,0.0001700496544991
3089,stereotypical,stereotypical,0.75,0.0001500438127933
3090,stereotypical,stereotypical,0.75,0.0001500438127933
3091,white_grievance,incitement,0.85,0.0001700496544991
3092,incitement,stereotypical,0.75,0.0001500438127933
3093,stereotypical,stereotypical,0.75,0.0001500438127933
3094,white_grievance,stereotypical,0.75,0.0001500438127933
3095,stereotypical,threatening,0.85,0.0001700496544991
3096,incitement,stereotypical,0.75,0.0001500438127933
3097,stereotypical,stereotypical,0.75,0.0001500438127933
3098,stereotypical,stereotypical,0.75,0.0001500438127933
3099,white_grievance,stereotypical,0.75,0.0001500438127933
3100,stereotypical,incitement,0.85,0.0001700496544991
3101,stereotypical,stereotypical,0.75,0.0001500438127933
3102,white_grievance,stereotypical,0.75,0.0001500438127933
3103,stereotypical,stereotypical,0.75,0.0001500438127933
3104,incitement,stereotypical,0.75,0.0001500438127933
3105,incitement,white grievance,0.85,0.0001700496544991
3106,white_grievance,white grievance,0.85,0.0001700496544991
3107,stereotypical,stereotypical,0.75,0.0001500438127933
3108,stereotypical,stereotypical,0.75,0.0001500438127933
3109,stereotypical,stereotypical,0.75,0.0001500438127933
3110,white_grievance,stereotypical,0.75,0.0001500438127933
3111,inferiority,stereotypical,0.75,0.0001500438127933
3112,incitement,incitement,0.85,0.0001700496544991
3113,stereotypical,stereotypical,0.75,0.0001500438127933
3114,stereotypical,incitement,0.85,0.0001700496544991
3115,incitement,white grievance,0.85,0.0001700496544991
3116,stereotypical,stereotypical,0.75,0.0001500438127933
3117,stereotypical,stereotypical,0.75,0.0001500438127933
3118,white_grievance,stereotypical,0.75,0.0001500438127933
3119,incitement,stereotypical,0.75,0.0001500438127933
3120,incitement,inferiority,0.85,0.0001700496544991
3121,incitement,stereotypical,0.75,0.0001500438127933
3122,white_grievance,stereotypical,0.75,0.0001500438127933
3123,incitement,white grievance,0.85,0.0001700496544991
3124,white_grievance,stereotypical,0.75,0.0001500438127933
3125,irony,threatening,0.85,0.0001700496544991
3126,stereotypical,stereotypical,0.75,0.0001500438127933
3127,inferiority,inferiority,0.85,0.0001700496544991
3128,stereotypical,incitement,0.85,0.0001700496544991
3129,stereotypical,stereotypical,0.75,0.0001500438127933
3130,stereotypical,stereotypical,0.75,0.0001500438127933
3131,stereotypical,stereotypical,0.75,0.0001500438127933
3132,stereotypical,stereotypical,0.75,0.0001500438127933
3133,white_grievance,white grievance,0.85,0.0001700496544991
3134,white_grievance,white grievance,0.85,0.0001700496544991
3135,white_grievance,stereotypical,0.75,0.0001500438127933
3136,white_grievance,white grievance,0.85,0.0001700496544991
3137,white_grievance,stereotypical,0.75,0.0001500438127933
3138,white_grievance,white grievance,0.85,0.0001700496544991
3139,irony,incitement,0.85,0.0001700496544991
3140,white_grievance,stereotypical,0.75,0.0001500438127933
3141,white_grievance,stereotypical,0.75,0.0001500438127933
3142,white_grievance,white grievance,0.85,0.0001700496544991
3143,incitement,stereotypical,0.75,0.0001500438127933
3144,stereotypical,stereotypical,0.75,0.0001500438127933
3145,inferiority,stereotypical,0.75,0.0001500438127933
3146,white_grievance,stereotypical,0.75,0.0001500438127933
3147,white_grievance,stereotypical,0.75,0.0001500438127933
3148,irony,stereotypical,0.75,0.0001500438127933
3149,stereotypical,stereotypical,0.75,0.0001500438127933
3150,white_grievance,white grievance,0.85,0.0001700496544991
3151,incitement,incitement,0.85,0.0001700496544991
3152,white_grievance,stereotypical,0.75,0.0001500438127933
3153,inferiority,stereotypical,0.75,0.0001500438127933
3154,incitement,white grievance,0.85,0.0001700496544991
3155,white_grievance,stereotypical,0.75,0.0001500438127933
3156,incitement,incitement,0.85,0.0001700496544991
3157,white_grievance,stereotypical,0.75,0.0001500438127933
3158,incitement,stereotypical,0.75,0.0001500438127933
3159,white_grievance,stereotypical,0.75,0.0001500438127933
3160,white_grievance,white grievance,0.85,0.0001700496544991
3161,incitement,stereotypical,0.75,0.0001500438127933
3162,other,stereotypical,0.75,0.0001500438127933
3163,other,stereotypical,0.75,0.0001500438127933
3164,white_grievance,stereotypical,0.75,0.0001500438127933
3165,white_grievance,stereotypical,0.75,0.0001500438127933
3166,white_grievance,stereotypical,0.75,0.0001500438127933
3167,stereotypical,stereotypical,0.75,0.0001500438127933
3168,white_grievance,white grievance,0.85,0.0001700496544991
3169,incitement,white grievance,0.85,0.0001700496544991
3170,white_grievance,stereotypical,0.75,0.0001500438127933
3171,stereotypical,stereotypical,0.75,0.0001500438127933
3172,inferiority,stereotypical,0.75,0.0001500438127933
3173,white_grievance,stereotypical,0.75,0.0001500438127933
3174,incitement,incitement,0.85,0.0001700496544991
3175,incitement,stereotypical,0.75,0.0001500438127933
3176,white_grievance,stereotypical,0.75,0.0001500438127933
3177,incitement,incitement,0.85,0.0001700496544991
3178,white_grievance,inferiority,0.85,0.0001700496544991
3179,white_grievance,threatening,0.85,0.0001700496544991
3180,incitement,stereotypical,0.75,0.0001500438127933
3181,white_grievance,threatening,0.85,0.0001700496544991
3182,white_grievance,stereotypical,0.75,0.0001500438127933
3183,white_grievance,white grievance,0.85,0.0001700496544991
3184,irony,stereotypical,0.75,0.0001500438127933
3185,stereotypical,stereotypical,0.75,0.0001500438127933
3186,white_grievance,stereotypical,0.75,0.0001500438127933
3187,stereotypical,stereotypical,0.75,0.0001500438127933
3188,inferiority,stereotypical,0.75,0.0001500438127933
3189,stereotypical,stereotypical,0.75,0.0001500438127933
3190,white_grievance,stereotypical,0.75,0.0001500438127933
3191,white_grievance,white grievance,0.85,0.0001700496544991
3192,white_grievance,stereotypical,0.75,0.0001500438127933
3193,incitement,stereotypical,0.75,0.0001500438127933
3194,inferiority,threatening,0.85,0.0001700496544991
3195,incitement,incitement,0.85,0.0001700496544991
3196,inferiority,stereotypical,0.75,0.0001500438127933
3197,white_grievance,white grievance,0.85,0.0001700496544991
3198,white_grievance,inferiority,0.85,0.0001700496544991
3199,white_grievance,stereotypical,0.75,0.0001500438127933
3200,white_grievance,incitement,0.75,0.0001500438127933
3201,white_grievance,white grievance,0.85,0.0001700496544991
3202,white_grievance,stereotypical,0.75,0.0001500438127933
3203,stereotypical,stereotypical,0.75,0.0001500438127933
3204,irony,stereotypical,0.75,0.0001500438127933
3205,white_grievance,stereotypical,0.75,0.0001500438127933
3206,white_grievance,stereotypical,0.75,0.0001500438127933
3207,stereotypical,incitement,0.85,0.0001700496544991
3208,white_grievance,stereotypical,0.75,0.0001500438127933
3209,inferiority,inferiority,0.85,0.0001700496544991
3210,incitement,white grievance,0.85,0.0001700496544991
3211,white_grievance,stereotypical,0.75,0.0001500438127933
3212,incitement,stereotypical,0.75,0.0001500438127933
3213,incitement,stereotypical,0.75,0.0001500438127933
3214,incitement,incitement,0.85,0.0001700496544991
3215,white_grievance,stereotypical,0.75,0.0001500438127933
3216,inferiority,threatening,0.87,0.0001740508228402
3217,white_grievance,stereotypical,0.75,0.0001500438127933
3218,incitement,threatening,0.85,0.0001700496544991
3219,stereotypical,stereotypical,0.75,0.0001500438127933
3220,incitement,incitement,0.85,0.0001700496544991
3221,white_grievance,stereotypical,0.75,0.0001500438127933
3222,white_grievance,stereotypical,0.75,0.0001500438127933
3223,white_grievance,stereotypical,0.75,0.0001500438127933
3224,incitement,incitement,0.75,0.0001500438127933
3225,incitement,stereotypical,0.75,0.0001500438127933
3226,stereotypical,stereotypical,0.75,0.0001500438127933
3227,incitement,white grievance,0.85,0.0001700496544991
3228,white_grievance,inferiority,0.85,0.0001700496544991
3229,white_grievance,white grievance,0.85,0.0001700496544991
3230,stereotypical,stereotypical,0.75,0.0001500438127933
3231,stereotypical,inferiority,0.85,0.0001700496544991
3232,white_grievance,stereotypical,0.75,0.0001500438127933
3233,white_grievance,stereotypical,0.75,0.0001500438127933
3234,white_grievance,incitement,0.85,0.0001700496544991
3235,white_grievance,white grievance,0.85,0.0001700496544991
3236,stereotypical,stereotypical,0.75,0.0001500438127933
3237,white_grievance,stereotypical,0.75,0.0001500438127933
3238,incitement,stereotypical,0.75,0.0001500438127933
3239,incitement,stereotypical,0.75,0.0001500438127933
3240,stereotypical,threatening,0.85,0.0001700496544991
3241,inferiority,white grievance,0.85,0.0001700496544991
3242,stereotypical,stereotypical,0.75,0.0001500438127933
3243,stereotypical,stereotypical,0.75,0.0001500438127933
3244,white_grievance,stereotypical,0.75,0.0001500438127933
3245,white_grievance,threatening,0.85,0.0001700496544991
3246,white_grievance,stereotypical,0.75,0.0001500438127933
3247,incitement,stereotypical,0.75,0.0001500438127933
3248,white_grievance,stereotypical,0.75,0.0001500438127933
3249,stereotypical,stereotypical,0.75,0.0001500438127933
3250,white_grievance,stereotypical,0.75,0.0001500438127933
3251,inferiority,incitement,0.85,0.0001700496544991
3252,irony,stereotypical,0.75,0.0001500438127933
3253,white_grievance,stereotypical,0.75,0.0001500438127933
3254,incitement,stereotypical,0.75,0.0001500438127933
3255,white_grievance,incitement,0.85,0.0001700496544991
3256,white_grievance,white grievance,0.85,0.0001700496544991
3257,stereotypical,stereotypical,0.75,0.0001500438127933
3258,incitement,stereotypical,0.75,0.0001500438127933
3259,stereotypical,stereotypical,0.75,0.0001500438127933
3260,white_grievance,incitement,0.85,0.0001700496544991
3261,white_grievance,stereotypical,0.75,0.0001500438127933
3262,white_grievance,stereotypical,0.75,0.0001500438127933
3263,stereotypical,stereotypical,0.75,0.0001500438127933
3264,irony,stereotypical,0.75,0.0001500438127933
3265,white_grievance,stereotypical,0.75,0.0001500438127933
3266,white_grievance,stereotypical,0.75,0.0001500438127933
3267,white_grievance,inferiority,0.85,0.0001700496544991
